PRIMARY_KEY,REP_DATE,CAD_date_time,SEX,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,CORRECTED_search_based_on,CORRECTED_search_discovered,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,CAD_sector,CouncilDistrict
2017460394,02/15/2017,02/15/2017,M,HISPANIC OR LATINO,1100 TERRY DR,YES = 1,CALL FOR SERVICE,PROBABLE CAUSE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133914,10070954,CHARLIE,Council District 3
2017441766,02/13/2017,02/13/2017,F,BLACK,TERI RD / S PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114481,10044899,FRANK,Council District 2
2017791924,03/20/2017,03/20/2017,F,HISPANIC OR LATINO,3000 MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125699,10077684,BAKER,Council District 1
2017891413,03/30/2017,03/30/2017,M,HISPANIC OR LATINO,5000 AVENUE H,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3120609,10087539,BAKER,Council District 9
2017270738,01/27/2017,01/27/2017,F,BLACK,MANOR RD / ROGGE LN,NO = 2,CALL FOR SERVICE,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133403,10084476,IDA,Council District 1
2017340099,02/03/2017,02/03/2017,M,BLACK,1200 E OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114177,10058714,HENR,Council District 9
2017661109,03/07/2017,03/07/2017,M,BLACK,1113 LILY TER,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127415,10058525,HENR,Council District 3
2017510250,02/20/2017,02/20/2017,M,WHITE,12300 DESSAU RD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3142995,10114770,EDWARD,Council District 7
2017691961,03/10/2017,03/10/2017,M,BLACK,8900 N LAMAR BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126923,10103871,EDWARD,Council District 4
2017692160,03/10/2017,03/10/2017,M,BLACK,500 SAN ANTONIO ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112748,10070873,GEORGE,Council District 9
2017732104,03/14/2017,03/14/2017,M,WHITE,4800 E MARTIN LUTHER KING JR BLVD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3134186,10077939,CHARLIE,Council District 1
2017170042,01/17/2017,01/17/2017,M,WHITE,3800 N MOPAC EXPY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109527,10086764,BAKER,Council District 10
2017360242,02/05/2017,02/05/2017,F,WHITE,4600 S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106701,10051654,DAVID,Council District 3
2017491062,02/18/2017,02/18/2017,M,BLACK,8300 BLOCK RIVERSTONE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3150058,10080799,CHARLIE,Council District 1
2017391773,02/08/2017,02/08/2017,M,BLACK,5700 BLOCK WELLINGTON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131989,10085323,IDA,Council District 1
2017390093,02/08/2017,02/08/2017,M,HISPANIC OR LATINO,2100 ENFIELD RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106917,10077550,BAKER,Council District 10
2017571498,02/26/2017,02/26/2017,M,HISPANIC OR LATINO,10500 BLOCK S IH 35 NB,NO = 2,,,,,3099677,10027661,FRANK,Council District 5
2017631682,03/04/2017,03/04/2017,M,WHITE,N US 183 HWY SVRD NB / MC NEIL DR,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3104632,10131070,ADAM PD,Council District 6
2017660391,03/07/2017,03/07/2017,F,HISPANIC OR LATINO,6200 RINGSBY RD,NO = 2,,,,,3114620,10031601,FRANK,Council District 2
2017671639,03/08/2017,03/08/2017,M,HISPANIC OR LATINO,2200 BLOCK SANTA MARIA ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121803,10067397,CHARLIE,Council District 3
2017350139,02/04/2017,02/04/2017,M,WHITE,1200 W 6TH ST,NO = 2,,,,,3109730,10072438,BAKER,Council District 9
2017491486,02/18/2017,02/18/2017,M,HISPANIC OR LATINO,7309 CAMERON RD,NO = 2,,,,,3130400,10093022,IDA,Council District 4
2017690781,03/10/2017,03/10/2017,M,BLACK,2241 S IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115290,10058509,HENR,Council District 9
2017750149,03/16/2017,03/16/2017,M,HISPANIC OR LATINO,4900 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117204,10088816,BAKER,Council District 9
2017380154,02/07/2017,02/07/2017,M,BLACK,4200 E MARTIN LUTHER KING JR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131194,10077295,CHARLIE,Council District 1
2017281167,01/29/2017,01/28/2017,F,WHITE,9150 RESEARCH BLVD SVRD SB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117204,10109565,BAKER,Council District 7
2017822119,03/24/2017,03/23/2017,M,BLACK,3300 MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126867,10078022,BAKER,Council District 1
2017811839,03/22/2017,03/22/2017,M,BLACK,N IH 35 SVRD SB / E 38TH HALF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121350,10080709,BAKER,Council District 9
2017990187,04/09/2017,04/09/2017,M,HISPANIC OR LATINO,3304 VINTAGE HILLS CV,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3138032,10089799,IDA,Council District 1
20171031502,04/13/2017,04/13/2017,M,BLACK,1023 WILKS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128338,10093898,IDA,Council District 4
20171081921,04/18/2017,04/18/2017,F,HISPANIC OR LATINO,600 W NORTH LOOP BLVD,YES = 1,OTHER,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118834,10089781,IDA,Council District 9
20171021939,04/12/2017,04/12/2017,M,WHITE,2700 BLOCK ALLANDALE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112059,10095068,BAKER,Council District 7
20171360076,05/16/2017,05/16/2017,M,WHITE,1122 W BEN WHITE BLVD WB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103689,10055887,DAVID,Council District 5
20171241402,05/04/2017,05/04/2017,M,HISPANIC OR LATINO,10129 METRIC BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121962,10111997,EDWARD,Council District 4
20171060184,04/16/2017,04/16/2017,M,HISPANIC OR LATINO,3232 E CESAR CHAVEZ ST,YES = 1,,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125667,10065212,CHARLIE,Council District 3
20171080966,04/18/2017,04/18/2017,M,HISPANIC OR LATINO,4700 E RIVERSIDE DR,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122188,10058144,HENR,Council District 3
20171071898,04/17/2017,04/17/2017,M,HISPANIC OR LATINO,OAK HILL LN / S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101680,10033211,FRANK,Council District 5
20171100150,04/20/2017,04/20/2017,M,WHITE,7300 N IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,,,EDWARD,
20171020022,04/12/2017,04/12/2017,F,HISPANIC OR LATINO,ROBERT T MARTINEZ JR ST / E 7TH ST,NO = 2,CALL FOR SERVICE,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122184,10068575,CHARLIE,Council District 1
20171162007,04/27/2017,04/26/2017,M,BLACK,5200 BLOCK PROCK LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132380,10071001,CHARLIE,Council District 3
20171241630,05/04/2017,05/04/2017,M,HISPANIC OR LATINO,800 FAIRFIELD DR,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126181,10102908,EDWARD,Council District 4
20171930436,07/12/2017,07/12/2017,M,WHITE,E 51ST ST / AIRPORT BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122603,10086955,BAKER,Council District 9
20171991082,07/18/2017,07/18/2017,M,HISPANIC OR LATINO,1700 ROYAL HILL DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114824,10056116,HENR,Council District 3
20171921763,07/12/2017,07/11/2017,M,WHITE,300 W 15TH ST,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114462,10074327,BAKER,Council District 9
20172010074,07/20/2017,07/20/2017,F,HISPANIC OR LATINO,7400 BLOCK E BEN WHITE BLVD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129910,10052570,HENR,Council District 3
20171850931,07/04/2017,07/04/2017,M,BLACK,5200 LEDESMA RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132418,10072646,CHARLIE,Council District 1
2017850098,03/26/2017,03/26/2017,M,HISPANIC OR LATINO,S PLEASANT VALLEY RD / PALO BLANCO LN,NO = 2,,,,,3114343,10042682,FRANK,Council District 2
20171600733,06/09/2017,06/09/2017,M,MIDDLE EASTERN,8700 S IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101980,10034740,FRANK,Council District 2
20171461033,05/26/2017,05/26/2017,M,BLACK,GEORGIAN DR / W POWELL LN,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126131,10099946,EDWARD,Council District 4
20171431894,05/23/2017,05/23/2017,F,WHITE,W 45TH ST / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115570,10087297,BAKER,Council District 10
20171381675,05/18/2017,05/18/2017,M,WHITE,GUNTER ST / E 7TH ST,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126923,10067021,CHARLIE,Council District 3
20171570947,06/06/2017,06/06/2017,M,HISPANIC OR LATINO,1100 BLOCK E ST JOHNS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128679,10093217,IDA,Council District 4
20171650009,06/14/2017,06/14/2017,M,WHITE,7100 SALT SPRINGS DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116363,10034777,FRANK,Council District 2
20171641521,06/13/2017,06/13/2017,M,BLACK,10300 N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132465,10107419,EDWARD,Council District 4
20171371172,05/17/2017,05/17/2017,M,WHITE,1500 S PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121642,10060231,HENR,Council District 3
20171740154,06/23/2017,,M,BLACK,1300 TREADWELL ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108503,10066283,,Council District 5
20171810219,06/30/2017,06/30/2017,M,HISPANIC OR LATINO,5000 S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109688,10047871,DAVID,Council District 3
20171900064,07/09/2017,07/09/2017,M,BLACK,E ST JOHNS AVE / N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3125833,10094628,IDA,Council District 4
20171880197,07/07/2017,07/07/2017,F,HISPANIC OR LATINO,1500 E ANDERSON LN SVRD EB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131794,10094395,IDA,Council District 1
20171871413,07/06/2017,07/06/2017,M,BLACK,8900 GEORGIAN DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3128142,10103079,EDWARD,Council District 4
20171000107,04/10/2017,04/10/2017,M,BLACK,8200 RESEARCH BLVD SVRD NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122437,10102332,IDA,Council District 4
20171791431,06/28/2017,06/28/2017,M,HISPANIC OR LATINO,4200 BLOCK S 1ST ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105731,10054608,DAVID,Council District 3
20172001102,07/19/2017,07/19/2017,M,WHITE,920 E 40TH ST,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120946,10081803,BAKER,Council District 9
20172151539,08/03/2017,08/03/2017,F,BLACK,4700 ALF AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130224,10071298,CHARLIE,Council District 3
20171720057,06/21/2017,,M,WHITE,RUTLAND DR / PARKFIELD DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125216,10107819,,Council District 4
20171931114,07/12/2017,07/12/2017,M,BLACK,1100 BLOCK AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129519,10069207,CHARLIE,Council District 3
20172330151,08/21/2017,08/21/2017,M,HISPANIC OR LATINO,98 N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116219,10068207,GEORGE,Council District 9
20171810070,06/30/2017,06/30/2017,M,WHITE,AIRPORT BLVD / PARKWOOD RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123496,10082735,BAKER,Council District 9
20172130199,08/01/2017,08/01/2017,M,WHITE,200 W RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128810,10105153,EDWARD,Council District 4
20172160247,08/04/2017,08/04/2017,F,HISPANIC OR LATINO,1710 PATTON LN,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131022,10089652,IDA,Council District 1
20171770979,06/26/2017,06/26/2017,M,BLACK,1900 E RIVERSIDE DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119060,10061846,HENR,Council District 3
20171300073,05/10/2017,05/10/2017,F,HISPANIC OR LATINO,833 FAIRFIELD DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125788,10103174,EDWARD,Council District 4
20172070209,07/26/2017,07/26/2017,M,HISPANIC OR LATINO,1401 E RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133940,10101616,EDWARD,Council District 4
20172540985,09/11/2017,09/11/2017,F,WHITE,5001 E BEN WHITE BLVD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119390,10050989,FRANK,Council District 2
20172371734,08/25/2017,08/25/2017,M,HISPANIC OR LATINO,9700 MANCHACA RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3089517,10036641,FRANK,Council District 5
20172241472,08/12/2017,08/12/2017,M,HISPANIC OR LATINO,800 HERMITAGE DR,NO = 2,,,,,3129275,10100578,EDWARD,Council District 4
20172311251,08/19/2017,08/19/2017,M,HISPANIC OR LATINO,W BRAKER LN / N LAMAR BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131136,10112573,EDWARD,Council District 4
20172421829,08/30/2017,08/30/2017,M,HISPANIC OR LATINO,8200 N IH 35 SVRD SB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128035,10099044,EDWARD,Council District 4
20172630064,09/20/2017,09/20/2017,M,WHITE,W 9TH ST / WEST AVE,NO = 2,,,,,3112143,10072516,GEORGE,Council District 9
20172940121,10/21/2017,10/21/2017,M,WHITE,1600 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3107953,10073116,BAKER,Council District 9
20172970632,10/24/2017,10/24/2017,M,HISPANIC OR LATINO,2426 E RIVERSIDE DR,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120481,10059156,HENR,Council District 3
20172960526,10/23/2017,10/23/2017,M,HISPANIC OR LATINO,1500 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116831,10061583,HENR,Council District 9
20173040116,10/31/2017,10/31/2017,M,ASIAN,600 BLOCK W 23RD ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113690,10077525,BAKER,Council District 9
20173180863,11/14/2017,11/14/2017,M,HISPANIC OR LATINO,2000 GROVE BLVD,YES = 1,PRE-EXISTING KNOWLEDGE,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125512,10055879,HENR,Council District 3
20173190034,11/15/2017,11/15/2017,M,HISPANIC OR LATINO,7000 N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125869,10094058,IDA,Council District 4
20173231334,11/19/2017,11/19/2017,M,WHITE,1100 BAYLOR ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111011,10073753,BAKER,Council District 9
20173231209,11/19/2017,11/19/2017,M,HISPANIC OR LATINO,5500 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108747,10045925,FRANK,Council District 2
20173121766,11/09/2017,11/08/2017,F,HISPANIC OR LATINO,907 W SLAUGHTER LN,YES = 1,VIOLATION OF CITY ORDIANCE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3094666,10035915,FRANK,Council District 5
20173100780,11/06/2017,11/06/2017,F,HISPANIC OR LATINO,2302 DURWOOD ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109822,10061144,DAVID,Council District 9
20173131001,11/09/2017,11/09/2017,M,WHITE,900 BLOCK E ST JOHNS AVE,YES = 1,PRE-EXISTING KNOWLEDGE,INCIDENTAL TO ARREST,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3126640,10094270,IDA,Council District 4
20173072012,11/03/2017,11/03/2017,M,WHITE,W 6TH ST / GUADALUPE ST,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113213,10071076,GEORGE,Council District 9
20173081178,11/04/2017,11/04/2017,M,WHITE,FLOURNOY DR / S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101901,10047100,FRANK,Council District 2
20173091669,11/04/2017,11/05/2017,M,HISPANIC OR LATINO,E RIVERSIDE DR / E BEN WHITE BLVD SVRD EB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131232,10052959,HENR,Council District 2
20173180022,11/14/2017,11/14/2017,M,WHITE,300 BLOCK S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113141,10067263,HENR,Council District 9
20172872022,10/15/2017,10/14/2017,M,HISPANIC OR LATINO,200 W RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128810,10105153,EDWARD,Council District 4
20172840115,10/11/2017,10/11/2017,M,HISPANIC OR LATINO,800 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111738,10071612,BAKER,Council District 9
